eucalyptus microcarpa,"Eucalyptus microcarpa, or Grey Box, is a species of Eucalyptus which is endemic to Australia.
It is a spreading tree which has fibrous grey bark on the trunk and lower branches, but has smooth, grey-brown bark on its upper branches The flower buds have conical caps and the flowers themselves, which appear from late summer to winter, are cream coloured.
The species occurs inland from the Great Dividing Range. It is found in Queensland, New South Wales, Victoria and in South Australia, including the Mount Lofty Ranges near Adelaide. It is associated with grassy woodland and loamy soils.
Alternative common names for the species include Gum-topped Box, Inland Grey Box, Narrow-leaved Box and Western Grey Box.",http://en.wikipedia.org/wiki/Eucalyptus_microcarpa
populus sp.,"Podujevo (Albanian: Besiana, Podujevë, Podujeva, Serbian: Подујево, Turkish: Poduyeva) is a city and municipality located in the district of Pristina of north-eastern Kosovo.
Podujevo is situated in a strategic position due to a regional motorway and railroad passing through it which links surrounding regions. Pristina, the capital of Kosovo, is located some 35 km (22 mi) to the south. The total population of the municipality is estimated at 88,499 (in 2011).",http://en.wikipedia.org/wiki/Podujevo
allocasuarina stricta,"Allocasuarina verticillata, commonly known as drooping she-oak or drooping sheoak, is a nitrogen fixing native tree of southeastern Australia. Originally collected in Tasmania and described as Casuarina verticillata by French naturalist Jean-Baptiste Lamarck in 1786, it was moved to its current genus in 1982 by Australian botanist Lawrie Johnson.
It grows as a small tree with a rounded habit, reaching 4–10 metres (12–35 ft) in height.
The species occurs in Australian Capital Territory, New South Wales, South Australia, Tasmania, and Victoria.
On Kangaroo Island, it is the preferred food item of the Glossy Black Cockatoo, which holds the cones in its foot and shreds them with its powerful bill before removing the seeds with its tongue.",http://en.wikipedia.org/wiki/Allocasuarina_verticillata
genista monspessulana,"Genista monspessulana (syn. Cytisus monspessulanus or Teline monspessulana) also known as French broom, Cape broom and Montpellier broom, is a woody perennial shrub and a legume. The species is native to the Mediterranean region, and is considered an invasive plant in most places where it has been introduced.",http://en.wikipedia.org/wiki/Genista_monspessulana
salix matsudana tortuosa,"Salix matsudana (Chinese Willow) is a species of willow native to northeastern China. The species is named in honour of Sadahisa Matsuda, a Japanese botanist. Three varieties are recognized, Salix matsudana var. anshanensis, S. matsudana var. matsudana, and S. matsudana var. pseudomatsudana. The species is widely cultivated in China, and a horticultural variant with twisted twigs, the corkscrew willow, is widely planted.",<UNKNOWN>
hakea saveolens,"Hakea drupacea, commonly known as Sweet Hakea, is a tree or shrub which is native to south west Western Australia.",http://en.wikipedia.org/wiki/Hakea_drupacea
agonis flexuosa,"Agonis flexuosa is a species of tree that grows in the south west of Western Australia. It is easily the most common of the Agonis species, and is one of the most recognisable trees of Western Australia, being commonly grown in parks and on road verges in Perth.
The species is commonly known as Western Australian peppermint, Swan River peppermint or peppermint, and willow myrtle for its weeping habit.",http://en.wikipedia.org/wiki/Agonis_flexuosa
chamaecyparis lawsoniana,"Chamaecyparis lawsoniana (Lawson cypress) is a species of conifer in the genus Chamaecyparis, family Cupressaceae, native to Oregon and California. It occurs from sea level up to 1,500 m (4,900 ft) in the Klamath Mountains valleys, often along streams. It is called Port Orford cedar in its native locality.

",http://en.wikipedia.org/wiki/Chamaecyparis_lawsoniana
salix alba,"Salix alba (white willow) is a species of willow native to Europe and western and central Asia. The name derives from the white tone to the undersides of the leaves.
It is a medium-sized to large deciduous tree growing up to 10–30 m tall, with a trunk up to 1 m diameter and an irregular, often-leaning crown. The bark is grey-brown, and deeply fissured in older trees. The shoots in the typical species are grey-brown to green-brown. The leaves are paler than most other willows, due to a covering of very fine, silky white hairs, in particular on the underside; they are 5–10 cm long and 0.5–1.5 cm wide. The flowers are produced in catkins in early spring, and pollinated by insects. It is dioecious, with male and female catkins on separate trees; the male catkins are 4–5 cm long, the female catkins 3–4 cm long at pollination, lengthening as the fruit matures. When mature in midsummer, the female catkins comprise numerous small (4 mm) capsules, each containing numerous minute seeds embedded in white down, which aids wind dispersal.

",http://en.wikipedia.org/wiki/Salix_alba
ficus platypoda,"Ficus platypoda, commonly known as the desert fig or rock fig, is a fig that is endemic to central and northern Australia, and Indonesia. The fruit can be eaten when soft and ripe. Horticulturally, it is suitable for use in bonsai; its tendency to form a wide trunk base and small leaves being attractive features. Specimens have been exhibited in at the 5th Annual Exhibition of Australian Native Plants as Bonsai in Canberra in November 2007.",http://en.wikipedia.org/wiki/Ficus_platypoda
pyrus calleryana chenticleer,"Pyrus calleryana, the Callery pear, is a species of pear native to China and Vietnam, in the family Rosaceae. It is a deciduous tree growing to 15 to 20 m (49 to 66 ft) tall, often with a conic to rounded crown. The leaves are oval, 4 to 7 cm (1.6 to 2.8 in) long, glossy dark green above, and slightly paler below. The white, five-petaled flowers are about 2 to 3 cm (0.79 to 1.18 in) in diameter. They are produced abundantly in early spring, before the leaves expand fully.
The fruits of the Callery pear are small (less than one cm in diameter), and hard, almost woody, until softened by frost, after which they are readily taken by birds, which disperse the seeds in their droppings. In summer, the foliage is dark green and very smooth, and in autumn the leaves commonly turn brilliant colors, ranging from yellow and orange to more commonly red, pink, purple, and bronze. Sometimes, several of these fall colors may be present on an individual leaf. However, since the color often develops very late in fall, the leaves may be killed by a hard frost before full color can develop.
Callery pears are remarkably resistant to sicknesses or blight; they are more often killed by storms or high winds than by sickness. Some cultivars, such as 'Bradford', are particularly susceptible to storm damage.
The species is named after the Italian-French sinologue Joseph-Marie Callery (1810–1862) who sent specimens of the tree to Europe from China.

",<UNKNOWN>
allocasuarina torulosa,"Allocasuarina torulosa (rose she-oak or forest oak) is a tree which grows in sub-rainforest (just outside the main forest area) of Queensland and New South Wales, Australia. Originally described as Casuarina torulosa by William Aiton, it was moved to its current genus in 1982 by Australian botanist Lawrie Johnson. It is the type species of the genus Allocasuarina.
The timber is reddish pink to brown. It is prized by woodworkers and woodturners as a rare and exotic timber, often used in wood turnings, knife handles and other specialist items.
It grows from seed, and cut or broken trees will often regenerate from the trunk.
The rose she-oak has the largest contraction along the grain (12%) of any Australian wood and needs to be dried carefully to get full value as a useful timber.",http://en.wikipedia.org/wiki/Allocasuarina_torulosa
quercus acutissima,"Quercus acutissima, the sawtooth oak, is an oak originally native to eastern Asia, in China, Korea and Japan. It is now also present in North America. It is closely related to the turkey oak, classified with it in Quercus sect. Cerris, a section of the genus characterised by shoot buds surrounded by soft bristles, bristle-tipped leaf lobes, and acorns that mature in about 18 months.",http://en.wikipedia.org/wiki/Quercus_acutissima
melaleuca leucodendra,"Melaleuca leucadendra, or Melaleuca leucadendron, is a tree belonging to the Melaleuca genus. The common name, Cajeput Tree, is derived from the Malay word kayu putih (old Indonesian spelling: kaju putih) - meaning ""white wood"". The actual Malay name of this tree is ""gelam"", being the namesake of the Kampong Glam district in Singapore.",http://en.wikipedia.org/wiki/Melaleuca_leucadendra
